mmsi,name,year,gaps,flags,either_endpoint_inside_eez
701006485,PADRE PIO,2023,9,ARG,9
701006485,PADRE PIO,2024,10,ARG,10
701006485,PADRE PIO,2025,13,ARG,13
701006485,PADRE PIO,2026,3,ARG,3
701000596,NATALIA,2021,1,ARG,0
701000596,NATALIA,2024,1,ARG,1
701000596,NATALIA,2025,5,ARG,5
701000596,NATALIA,2026,3,ARG,3
701006568,XIN SHI JI 89,2021,1,ARG,1
701006568,XIN SHI JI 89,2024,1,ARG,1
719118344,DONA SANTINA,2021,1,UNKNOWN,0
412421191,ZHOU PU  5,2021,1,CHN,0
412421191,ZHOU PU  5,2022,1,CHN,0
416059950,YI DA FA,2021,1,TWN,0
416059950,YI DA FA,2022,2,TWN,0
416059950,YI DA FA,2024,2,TWN,0
416146500,CHIN CHUAN HSING,2021,1,TWN,0
416146500,CHIN CHUAN HSING,2022,2,TWN,0
416146500,CHIN CHUAN HSING,2023,1,TWN,0
416000035,JIH DA YNG,2021,2,TWN,0
701000899,ANITA ALVAREZ,2021,1,ARG,1
701000899,ANITA ALVAREZ,2023,1,ARG,1
701000612,KALEU KALEU,2021,8,ARG,8
710121769,MENINA LYVIA,2021,2,BRA,0
710121769,MENINA LYVIA,2022,1,BRA,0
710121769,MENINA LYVIA,2023,1,BRA,0
710121769,MENINA LYVIA,2024,1,BRA,0
710121769,MENINA LYVIA,2025,1,BRA,0
224160000,PLAYA DE RIL,2021,2,ESP,0
224752000,SIEMPRE BELUSO,2021,3,ESP,0
701000742,UCHI,2021,2,ARG,2
701000742,UCHI,2023,1,ARG,1
701000742,UCHI,2024,1,ARG,1
701007002,DON GIULIANO,2021,1,ARG,1
701007002,DON GIULIANO,2022,1,ARG,1
701000753,CIUDAD DE HUELVA,2021,1,ARG,1
710104800,LEIXOES I,2021,1,BRA,0
315078064,30103128 CM2TS7G,2021,1,UNKNOWN,0
511100489,VIDEO,2021,3,PLW,0
710515559,BERNARDO XVII,2021,1,BRA,0
710555014,ROTA DO MAR III,2021,1,BRA,0
701000534,TESON,2021,1,ARG,1
701000534,TESON,2022,1,ARG,1
701000534,TESON,2023,5,ARG,5
701000534,TESON,2024,6,ARG,6
701000534,TESON,2025,6,ARG,6
701007025,ESTEFANY,2021,1,ARG,1
701007025,ESTEFANY,2024,2,ARG,2
701006385,TANGO I,2021,1,ARG,1
701006073,PONTE DE RANDE,2021,1,ARG,1
441389000,BLUE OCEAN,2021,1,KOR,0
441389000,BLUE OCEAN,2023,2,KOR,0
441389000,BLUE OCEAN,2024,3,KOR,1
441389000,BLUE OCEAN,2025,1,KOR,0
441389000,BLUE OCEAN,2026,1,KOR,0
108010070,FILHO DA PROMESSA C4,2021,3,UNKNOWN,0
701000727,DON AGUSTIN,2021,1,ARG,1
701000727,DON AGUSTIN,2022,1,ARG,1
701000727,DON AGUSTIN,2023,1,ARG,1
701000727,DON AGUSTIN,2025,3,ARG,3
701000727,DON AGUSTIN,2026,5,ARG,5
710824765,AGUIA N1,2021,2,BRA,0
412999998,DONA ILVA B4 92%,2021,4,CHN,0
710127056,ROSSINE I,2021,3,BRA,0
710127056,ROSSINE I,2025,1,BRA,0
701001121,NINO JESUS DE PRAGA,2021,1,ARG,1
701001121,NINO JESUS DE PRAGA,2022,1,ARG,1
701001121,NINO JESUS DE PRAGA,2023,2,ARG,2
701001121,NINO JESUS DE PRAGA,2024,3,ARG,3
701001121,NINO JESUS DE PRAGA,2026,1,ARG,1
665111132,ARGOS HELENA,2021,1,SHN,0
665111132,ARGOS HELENA,2023,1,SHN,0
665111129,ARGOS GEORGIA,2021,1,SHN,0
665111129,ARGOS GEORGIA,2022,1,SHN,0
665111129,ARGOS GEORGIA,2023,1,SHN,0
665111130,NORDIC PRINCE,2021,1,SHN,0
665111130,NORDIC PRINCE,2022,1,SHN,0
665111130,NORDIC PRINCE,2023,1,SHN,0
665111130,NORDIC PRINCE,2024,1,SHN,0
770576483,OCEAN AZUL,2021,1,URY,0
701000806,EL FARO,2021,1,ARG,1
701000806,EL FARO,2023,1,ARG,1
701000806,EL FARO,2024,1,ARG,1
701000806,EL FARO,2025,1,ARG,1
701000806,EL FARO,2026,1,ARG,1
224913000,LLAVE DE BURELA,2021,1,ESP,0
108010071,IAN CARLOS S B6,2021,1,UNKNOWN,0
108010071,IAN CARLOS S B6,2022,9,UNKNOWN,0
108010071,IAN CARLOS S B6,2023,16,UNKNOWN,0
108010071,IAN CARLOS S B6,2024,6,UNKNOWN,0
108010071,IAN CARLOS S B6,2025,1,UNKNOWN,0
412336489,LURONGYUANYU585,2021,1,CHN,0
412336489,LURONGYUANYU585,2022,1,CHN,0
412336489,LURONGYUANYU585,2023,1,CHN,0
412336489,LURONGYUANYU585,2024,1,CHN,0
412336489,LURONGYUANYU585,2025,1,CHN,0
412331285,FUYUANYU717,2021,1,CHN,0
412331285,FUYUANYU717,2022,4,CHN,0
412331285,FUYUANYU717,2023,1,CHN,0
412331282,LURONGYUANYU277,2021,1,CHN,0
412331282,LURONGYUANYU277,2023,1,CHN,0
412331283,LURONGYUANYU278,2021,1,CHN,0
412331284,LURONGYUANYU715,2021,1,CHN,0
412331284,LURONGYUANYU715,2022,3,CHN,0
412331284,LURONGYUANYU715,2023,1,CHN,0
412422222,MJY22222-88%,2021,2,CHN,0
412331286,LURONGYUANYU885,2021,1,CHN,0
412331286,LURONGYUANYU885,2022,1,CHN,0
412336962,LURONGYUANYU581,2021,1,CHN,0
412336962,LURONGYUANYU581,2023,1,CHN,0
412440668,FU YUAN YU7890,2021,1,CHN,0
412440664,FUYUANYU7874,2021,11,CHN,0
412440672,FU YUAN YU 7893,2021,7,CHN,1
412440672,FU YUAN YU 7893,2022,1,CHN,0
412440671,FU YUAN YU7892,2021,2,CHN,0
412326885,ZHAN HAI 005,2021,1,CHN,0
412326885,ZHAN HAI 005,2022,3,CHN,0
412549354,LUQINGYUANYU770,2021,1,CHN,0
412549354,LUQINGYUANYU770,2022,2,CHN,0
710978802,SAFADI SEIF,2022,2,BRA,0
150402947,FUYUANYU717,2022,4,UNKNOWN,0
710191817,SKIPPER III,2022,3,BRA,0
710191817,SKIPPER III,2023,10,BRA,0
710191817,SKIPPER III,2024,3,BRA,0
412329637,LURONGYUANYU     899,2022,2,CHN,0
412549348,LURONGYUANYU697,2022,3,CHN,0
412549348,LURONGYUANYU697,2023,2,CHN,0
412549348,LURONGYUANYU697,2024,6,CHN,0
411222333,,2022,4,UNKNOWN,0
411222333,,2023,3,UNKNOWN,0
412321061,LU PENG YUAN YU 079,2022,4,CHN,0
431650000,SHINSEI MARU NO.8,2022,1,JPN,0
412332061,LU PENG YUAN YU 079,2022,1,CHN,0
412440666,FU YUAN YU 7876,2022,2,CHN,0
710000024,GRACA E PAZ 4,2022,1,BRA,0
412337347,LUQINGYUANYU279,2022,2,CHN,0
412550615,FUYUANYU7885,2022,1,CHN,0
412440779,FU YUAN YU 7650,2022,1,CHN,0
412549351,LU QING YUAN YU 765,2022,9,CHN,0
412440667,FU YUAN YU 7877,2022,2,CHN,0
412334075,LURONGYANYU602,2022,1,CHN,0
412334075,LURONGYANYU602,2023,1,CHN,0
710137982,DRIELLI I,2022,1,BRA,0
710137982,DRIELLI I,2025,1,BRA,0
701139000,LU QING YUAN YU 288,2022,1,ARG,1
412333655,LU LAN YUAN YU 059,2022,1,CHN,0
412333655,LU LAN YUAN YU 059,2023,1,CHN,0
441351000,AGNES 110,2022,1,KOR,0
441351000,AGNES 110,2023,1,KOR,0
701000956,DON ESCIPION,2022,2,ARG,1
701000956,DON ESCIPION,2023,3,ARG,2
701000956,DON ESCIPION,2025,2,ARG,2
412334082,LURONGYUANYU610,2022,1,CHN,0
412334074,LURONGYUANYU602,2022,7,CHN,0
710190000,GABRIEL #C#,2022,2,BRA,0
710190000,GABRIEL #C#,2023,2,BRA,0
710190000,GABRIEL #C#,2024,3,BRA,0
710212223,DOUGLAS C I,2022,1,BRA,0
710212223,DOUGLAS C I,2023,4,BRA,0
701006182,ARGENOVA XXI,2022,1,ARG,1
701006182,ARGENOVA XXI,2023,1,ARG,1
701006182,ARGENOVA XXI,2024,1,ARG,1
412440604,7884,2022,2,CHN,0
416006494,FA DA CAI,2022,2,TWN,0
412331200,LU RONG YUAN YU 882,2022,5,CHN,0
412331200,LU RONG YUAN YU 882,2023,2,CHN,0
701000524,AMERICA I,2022,1,ARG,1
701000524,AMERICA I,2023,1,ARG,1
701000524,AMERICA I,2025,1,ARG,1
701000524,AMERICA I,2026,1,ARG,1
412328799,ZHENFA5,2022,1,CHN,0
412328799,ZHENFA5,2024,2,CHN,0
412328799,ZHENFA5,2026,7,CHN,0
701000666,CONARPESA.1,2022,1,ARG,1
701000666,CONARPESA.1,2023,1,ARG,1
412000036,D.B 8100%,2022,1,CHN,0
701000786,ITXAS LUR,2022,4,ARG,4
9129213,ALTO MAR VI,2022,2,UNKNOWN,0
9129213,ALTO MAR VI,2023,13,UNKNOWN,0
9129213,ALTO MAR VI,2024,13,UNKNOWN,0
710462738,COSTA NEVES II CN,2022,2,BRA,0
710462738,COSTA NEVES II CN,2023,1,BRA,0
710462738,COSTA NEVES II CN,2024,5,BRA,0
719271494,TIO PRETO,2022,8,UNKNOWN,0
719271494,TIO PRETO,2023,23,UNKNOWN,0
412000066,B13 LUKA F100%,2022,1,CHN,0
412000056,B3 LUKA F 97%,2022,1,CHN,0
710054321,CAPITAO LUCAS,2022,1,BRA,0
412000068,B15 LUKA F 90%,2022,1,CHN,0
412000060,B7 LUKA F 92%,2022,1,CHN,0
412000051,B3 VITORIA C I100%,2022,3,CHN,0
710273597,MATHEUS MARQUES,2022,3,BRA,0
701006390,MADRE MARGARITA,2022,1,ARG,1
412000052,B1 SAMBAQUI III 96%,2022,1,CHN,0
412000050,B2 VITORIA C I 77%,2022,1,CHN,0
9126883,ONWA26883,2022,3,UNKNOWN,0
710555019,DOM MANOEL XXIII,2022,1,BRA,0
710555019,DOM MANOEL XXIII,2023,1,BRA,0
701000511,UR ERTZA,2022,1,ARG,1
710000021,CAIO SANTOS I - B5,2022,9,BRA,0
710000021,CAIO SANTOS I - B5,2023,4,BRA,0
710000021,CAIO SANTOS I - B5,2024,1,BRA,0
701006582,ALTAR,2022,1,ARG,1
224016000,CELTIC BAY,2022,2,ESP,0
784022016,SAFAD SEIF,2022,1,UNKNOWN,0
784022016,SAFAD SEIF,2023,1,UNKNOWN,0
710000099,B3 - S SHARK100%,2022,3,BRA,0
710000099,B3 - S SHARK100%,2023,3,BRA,0
665111133,POLAR BAY,2022,1,SHN,0
701000825,V MARIA INMACULADA,2022,1,ARG,1
701000825,V MARIA INMACULADA,2025,6,ARG,6
701148000,ANTONIA D,2022,1,ARG,0
701148000,ANTONIA D,2023,13,ARG,13
701148000,ANTONIA D,2024,10,ARG,10
701148000,ANTONIA D,2025,14,ARG,14
701148000,ANTONIA D,2026,6,ARG,6
224266000,FUNCHO,2022,1,ESP,0
710119392,JALISCO,2022,3,BRA,0
710119392,JALISCO,2023,5,BRA,0
710119392,JALISCO,2025,2,BRA,0
710005748,"A,!,5.'! V",2022,1,BRA,0
710005748,"A,!,5.'! V",2024,1,BRA,0
75,MB-04 75%,2022,2,UNKNOWN,0
75,MB-04 75%,2023,11,UNKNOWN,0
75,MB-04 75%,2024,1,UNKNOWN,0
991644421,VICTORIA_MAR,2022,1,UNKNOWN,0
991644421,VICTORIA_MAR,2024,2,UNKNOWN,0
80,YM-03 71%,2022,10,UNKNOWN,0
80,YM-03 71%,2023,6,UNKNOWN,0
71000036,BOIA 2,2022,6,BRA,0
71000036,BOIA 2,2023,12,BRA,0
71000036,BOIA 2,2024,1,BRA,0
701000611,FIDES FE II,2022,1,ARG,0
701000611,FIDES FE II,2023,3,ARG,3
701000611,FIDES FE II,2024,1,ARG,1
701000611,FIDES FE II,2025,3,ARG,3
710118731,VO HELENA,2022,1,BRA,0
710118731,VO HELENA,2023,7,BRA,0
710118731,VO HELENA,2025,2,BRA,0
224140000,ESCUALO CUATRO,2022,1,ESP,0
227623890,FORTUNA,2022,1,FRA,1
701000713,ARGENOVA XIV,2022,1,ARG,1
440100000,SAE IN PIONEER,2022,1,KOR,0
440100000,SAE IN PIONEER,2023,2,KOR,0
9125098,ALALUNGA 4 BEBE,2022,1,UNKNOWN,0
9125098,ALALUNGA 4 BEBE,2023,3,UNKNOWN,0
9125098,ALALUNGA 4 BEBE,2024,5,UNKNOWN,0
710357901,LUKA.F,2022,1,BRA,0
710357901,LUKA.F,2025,3,BRA,0
412401590,MING YUAN,2022,1,CHN,0
412334077,LURONGYUANYU606,2022,1,CHN,0
710004960,ELIAS SEIF,2022,3,BRA,0
710004960,ELIAS SEIF,2023,3,BRA,0
58,AUG-C-10100%,2022,6,UNKNOWN,0
58,AUG-C-10100%,2024,5,UNKNOWN,0
200006178,LURONGYUANYU 818,2022,2,UNKNOWN,0
710000029,BOIA OZI 3,2023,4,BRA,0
710913711,,2023,2,BRA,0
701136000,XIN SHI JI 28,2023,1,ARG,1
710817288,ALTO MAR IV,2023,2,BRA,0
710817288,ALTO MAR IV,2024,1,BRA,0
412440734,FU YUAN YU 7611,2023,7,CHN,1
701144000,LU QING YUAN YU 287,2023,1,ARG,1
719673758,MANOEL LESSA,2023,1,UNKNOWN,0
714430086,ARVOREDO(1),2023,1,UNKNOWN,0
710117712,SOBRE AS ONDAS,2023,1,BRA,0
701147000,HUAFENG828,2023,1,ARG,1
701147000,HUAFENG828,2024,1,ARG,1
710841695,SEA  SHARK,2023,2,BRA,0
725002460,GLOBALPESCA II,2023,1,CHL,0
725002460,GLOBALPESCA II,2025,4,CHL,0
710164015,VO MINGO,2023,1,BRA,0
412549278,LU RONG YUAN YU 835,2023,2,CHN,0
412549278,LU RONG YUAN YU 835,2024,8,CHN,1
412549278,LU RONG YUAN YU 835,2025,2,CHN,0
412331265,FUYUANYU9996,2023,1,CHN,0
412440763,FU YUAN YU7670,2023,1,CHN,0
412335966,FUYUANYU9990,2023,1,CHN,0
701006119,ARBUMASA XXVIII,2023,5,ARG,5
701006119,ARBUMASA XXVIII,2024,7,ARG,7
701006119,ARBUMASA XXVIII,2025,14,ARG,14
701006119,ARBUMASA XXVIII,2026,5,ARG,5
701006725,HUA FENG 801,2023,3,ARG,3
701000801,CANAL DE BEAGLE,2023,7,ARG,7
701000801,CANAL DE BEAGLE,2024,5,ARG,5
701000801,CANAL DE BEAGLE,2025,7,ARG,7
701000801,CANAL DE BEAGLE,2026,5,ARG,5
412336966,FU  YUAN  YU  8889,2023,1,CHN,0
111888666,FUYUANYU0309,2023,1,UNKNOWN,0
412333751,LURONGYUANYU188,2023,4,CHN,0
412333751,LURONGYUANYU188,2024,3,CHN,0
710235476,CAROLINA F,2023,1,BRA,0
710235476,CAROLINA F,2024,3,BRA,0
710235476,CAROLINA F,2025,1,BRA,0
441384000,NO.805 TONG YOUNG,2023,11,KOR,0
416251901,SHIN TORNG SHING,2023,2,TWN,0
416251901,SHIN TORNG SHING,2024,3,TWN,0
412321041,LUPENGYUANYU 029,2023,2,CHN,0
412420597,DONGYU1519,2023,4,CHN,0
412420597,DONGYU1519,2024,1,CHN,0
710157895,,2023,15,BRA,0
710157895,,2024,5,BRA,0
412549438,LURONGYUANYU678,2023,1,CHN,0
412549438,LURONGYUANYU678,2026,1,CHN,0
244731699,ALLANKAY,2023,1,NLD,0
273340810,SEVERNAYA ZEMLIA,2023,12,RUS,1
273340810,SEVERNAYA ZEMLIA,2024,1,RUS,0
701000537,IGLU 1,2023,6,ARG,6
701000537,IGLU 1,2024,4,ARG,4
701000537,IGLU 1,2025,4,ARG,4
413329441,LURONGYUANYU988,2023,2,CHN,1
413329441,LURONGYUANYU988,2024,1,CHN,0
701000000,SANT ANTONIO,2023,1,ARG,1
412321059,LU PENG YUAN YU 078,2023,1,CHN,0
613721012,FRIOSUR VIII,2023,1,CMR,0
701007076,FRANCESCA,2023,4,ARG,4
701007076,FRANCESCA,2025,1,ARG,1
701007076,FRANCESCA,2026,3,ARG,2
710118279,ISADORA MARIA F,2023,7,BRA,0
440384000,NO.805 TONG YOUNG,2023,1,KOR,0
17281,DONA TEREZA,2023,6,UNKNOWN,0
232045897,LILIBET,2023,13,GBR,0
232045897,LILIBET,2024,5,GBR,0
232045897,LILIBET,2025,21,GBR,0
232045897,LILIBET,2026,21,GBR,0
710118362,VO CICINHO,2023,1,BRA,0
710522742,VO VINAGRE,2023,1,BRA,0
412549001,HONGPU37,2023,1,CHN,0
412549001,HONGPU37,2024,1,CHN,0
701000836,BELVEDERE,2023,2,ARG,2
701000836,BELVEDERE,2024,3,ARG,3
701000836,BELVEDERE,2025,3,ARG,3
412549277,LU RONG YUAN YU 833,2023,1,CHN,0
217077966,30506C40 SM0TS7@@A@R,2023,2,UNKNOWN,0
217077966,30506C40 SM0TS7@@A@R,2024,3,UNKNOWN,0
710000134,EDUARDA II B10 90%,2023,3,BRA,0
412329653,CHANG SHUN NO 2,2023,1,CHN,0
710555031,MARIA,2023,2,BRA,0
710555031,MARIA,2024,1,BRA,0
412334081,LU RONG YUAN YU 609,2023,1,CHN,0
710000138,BRISA C B7 70%,2023,9,BRA,0
710006991,COLUMBUS I,2023,1,BRA,0
710112277,BOA FE M,2023,1,BRA,0
710223358,DOM MANOEL XVII,2023,2,BRA,0
710280519,FLORIPA SL3 ESPINHEL,2023,2,BRA,0
710280519,FLORIPA SL3 ESPINHEL,2024,8,BRA,0
710555050,MERIDIANO 3,2023,1,BRA,0
710555050,MERIDIANO 3,2025,1,BRA,0
710160131,BARCO_PESCA ARRASTO,2023,2,BRA,0
710000158,BRISA C B8 68%,2023,3,BRA,0
710000158,BRISA C B8 68%,2024,1,BRA,0
719604774,719604774,2023,1,UNKNOWN,0
719604774,719604774,2024,4,UNKNOWN,0
719604774,719604774,2025,1,UNKNOWN,0
70100537,IGLU I,2023,1,ARG,1
70100537,IGLU I,2024,4,ARG,4
710246812,MAR CRISTALINO VP,2023,1,BRA,0
996332016,FLORIPA LM,2023,1,UNKNOWN,0
710358436,VILA REAL I,2023,2,BRA,0
710358436,VILA REAL I,2024,1,BRA,0
710358436,VILA REAL I,2025,2,BRA,0
701001194,HUAFENG827,2023,2,ARG,2
701001194,HUAFENG827,2024,1,ARG,1
701001194,HUAFENG827,2025,2,ARG,2
701000950,ARGENOVA X,2023,1,ARG,1
701007027,BUENA PESCA,2023,1,ARG,1
701007027,BUENA PESCA,2024,1,ARG,1
710900000,PONTA NEGRA,2023,3,BRA,0
710900000,PONTA NEGRA,2024,1,BRA,0
710900000,PONTA NEGRA,2025,2,BRA,0
710900000,PONTA NEGRA,2026,3,BRA,0
441430000,OYANG 88,2023,1,KOR,0
770576064,ZAANDAM,2023,3,URY,3
701001728,TOZUDO,2023,1,ARG,1
710955786,FELIPE MARQUES,2023,6,BRA,0
710955786,FELIPE MARQUES,2024,5,BRA,0
710000176,VITORIA C B6100%,2023,3,BRA,0
710984685,CUNHAMAR II,2023,1,BRA,0
9126896,DOM MANOEL XX,2023,1,UNKNOWN,0
991477014,BRISA C,2023,1,UNKNOWN,0
701000902,RIBAZON INES,2023,1,ARG,1
701000902,RIBAZON INES,2024,1,ARG,1
701000902,RIBAZON INES,2026,1,ARG,1
701006687,FRANCO JOSE,2023,1,ARG,1
701006005,BAHIA DESVELOS,2023,1,ARG,1
710045515,PRINCIPE DA PAZ J I,2023,7,BRA,0
710045515,PRINCIPE DA PAZ J I,2024,19,BRA,0
710045515,PRINCIPE DA PAZ J I,2025,27,BRA,0
710045515,PRINCIPE DA PAZ J I,2026,4,BRA,0
710000175,VITORIA C B5 95%,2023,1,BRA,0
710000175,VITORIA C B5 95%,2024,8,BRA,0
997108482,VO HELENA 04 100%,2023,2,UNKNOWN,0
997108482,VO HELENA 04 100%,2024,11,UNKNOWN,0
701073000,LANZA SECA,2023,1,ARG,1
701073000,LANZA SECA,2024,1,ARG,1
701073000,LANZA SECA,2025,1,ARG,1
710284750,VENEZA F,2023,1,BRA,0
9126869,ABC8,2023,1,UNKNOWN,0
710714811,VENCEDOR C,2023,2,BRA,0
701152000,HUAFENG881,2023,2,ARG,1
701152000,HUAFENG881,2024,5,ARG,3
701152000,HUAFENG881,2025,2,ARG,0
770576305,PROA PIONEER,2023,1,URY,0
770576305,PROA PIONEER,2024,1,URY,0
701150000,HUAFENG 882,2023,1,ARG,1
701150000,HUAFENG 882,2024,7,ARG,3
701007029,PENSACOLA 1,2023,1,ARG,1
701007029,PENSACOLA 1,2026,1,ARG,1
710123091,KOPESCA IV,2023,3,BRA,0
710123091,KOPESCA IV,2024,8,BRA,0
412440773,FU YUAN YU 7624,2023,1,CHN,1
613515600,FU YANG 5,2023,1,CMR,0
613515600,FU YANG 5,2024,4,CMR,0
613515600,FU YANG 5,2025,2,CMR,0
999050886,DONA_CATARINA  2,2024,1,UNKNOWN,0
710922429,LUA NOVA,2024,11,BRA,0
71000108,VANDO 00,2024,5,BRA,0
71000108,VANDO 00,2025,3,BRA,0
710100030,POLACO M ROBNHO,2024,1,BRA,0
412421174,HENG XIN 16,2024,1,CHN,0
710010170,ARIMAR FRANCA NETO,2024,4,BRA,0
710010170,ARIMAR FRANCA NETO,2025,5,BRA,0
412420992,NINGTAI727,2024,1,CHN,0
416253700,ZI DA HSIN,2024,4,TWN,0
416253700,ZI DA HSIN,2026,1,TWN,0
412331128,LURONGYUANYU 393,2024,3,CHN,0
701006148,!! NANINA !!,2024,2,ARG,2
710004578,SAMBAQUI 3,2024,4,BRA,0
710004578,SAMBAQUI 3,2025,2,BRA,0
416251909,SHIN TORNG SHING,2024,2,TWN,0
412329096,LU RONG YUAN YU 898,2024,3,CHN,0
416005571,HSIANG FA NO.8,2024,2,TWN,0
412549404,LUQINGYUANYU 018,2024,1,CHN,0
263517000,CALVAO,2024,1,PRT,0
740399000,CFL HUNTER,2024,2,FLK,0
416005506,FULL LOAD NO898,2024,1,TWN,0
71558732,Y ABE,2024,4,UNKNOWN,0
613864704,FU YANG 3,2024,10,CMR,0
613864704,FU YANG 3,2025,2,CMR,0
412440777,FU YUAN YU 7628,2024,2,CHN,0
412440774,FU YUAN YU 7625,2024,1,CHN,0
701133000,XIN SHI JI 26,2024,1,ARG,1
613902601,FU YANG 2,2024,7,CMR,0
613902601,FU YANG 2,2025,1,CMR,0
701006060,VIERASA QUINCE,2024,1,ARG,1
701000711,VERAZ,2024,1,ARG,1
416006402,YUN MAO NO.101,2024,2,TWN,0
416006402,YUN MAO NO.101,2025,1,TWN,0
710345633,AUGUSTO C,2024,4,BRA,0
273252010,ALPHA-CRUX     00,2024,1,RUS,0
710824851,AGUIA XII,2024,1,BRA,0
710824851,AGUIA XII,2025,4,BRA,0
701000997,HU SHUN YU 06,2024,1,ARG,1
701000997,HU SHUN YU 06,2025,1,ARG,1
701000997,HU SHUN YU 06,2026,2,ARG,2
701154000,ERIN BRUCE II,2024,6,ARG,6
701154000,ERIN BRUCE II,2025,13,ARG,13
701154000,ERIN BRUCE II,2026,5,ARG,5
701000999,HU SHUN YU 08,2024,1,ARG,1
701000999,HU SHUN YU 08,2025,3,ARG,3
701000999,HU SHUN YU 08,2026,4,ARG,4
982091088,DCH WORKBOAT 106,2024,3,UNKNOWN,0
412410028,HONGRUN76,2024,1,CHN,0
982091089,DCH WORKBOAT 108,2024,1,UNKNOWN,0
710112239,ZENN,2024,1,BRA,0
701001048,API VIII,2024,1,ARG,1
701100000,ARGENOVA 26,2024,1,ARG,1
770576301,PLAYA MALVIN,2024,1,URY,1
770576301,PLAYA MALVIN,2026,1,URY,1
710090011,FRUTO DA FE,2024,1,BRA,0
710784453,OLIVEIRA R - B4 100%,2024,1,BRA,0
701000714,EL MARISCO I,2024,5,ARG,5
701007011,SUENO REAL,2024,4,ARG,3
108060401,FILHO DA PROMESSA O5,2024,1,UNKNOWN,0
701006804,MADRE MARIA,2024,1,ARG,1
412549579,ZHONG JU 828,2024,1,CHN,0
412549579,ZHONG JU 828,2026,2,CHN,0
701000622,PETREL,2024,2,ARG,2
710628700,CUNHAMAR  II,2024,3,BRA,0
710628700,CUNHAMAR  II,2025,1,BRA,0
701006603,DON BOCHA,2024,1,ARG,1
710000004,B1 IAN CARLOS S  88%,2024,3,BRA,0
710985568,FLORIPA  EJ I,2024,1,BRA,0
701000605,ANA III,2024,1,ARG,1
701000605,ANA III,2025,2,ARG,2
120,CARDOSO A V100%,2024,17,UNKNOWN,0
710000044,B2 EDUARDA II 100%,2024,2,BRA,0
725000357,PUERTO BALLENA,2024,1,CHL,0
701000652,MAR AUSTRAL,2024,1,ARG,1
710000014,GDL- 09 93%,2024,2,BRA,0
416009259,YUN MAO NO.128,2024,1,TWN,0
416009259,YUN MAO NO.128,2025,1,TWN,0
710905200,ULUWATU I,2024,1,BRA,0
701100849,VIRGEN MARIA,2024,6,ARG,6
701100849,VIRGEN MARIA,2025,2,ARG,2
701100849,VIRGEN MARIA,2026,1,ARG,1
701006059,JUAN ALVAREZ,2024,1,ARG,1
701006059,JUAN ALVAREZ,2026,1,ARG,1
770576233,SOUTHERN STAR I,2024,11,URY,0
701001230,LU QING YUAN YU 277,2024,1,ARG,1
710887055,ALBACORA GPS,2024,2,BRA,0
668116267,SOFIA,2024,1,STP,0
710567896,ARACA XI,2024,2,BRA,0
710901090,HAMILTON DA COSTA,2024,5,BRA,0
710901090,HAMILTON DA COSTA,2025,5,BRA,0
224468000,VILLA DE MARIN,2024,1,ESP,0
224468000,VILLA DE MARIN,2026,1,ESP,0
701000756,PONTE CORUXO,2024,1,ARG,1
710000849,VIRGEN MARIA,2024,1,BRA,1
770576353,BADARO,2024,1,URY,1
770576353,BADARO,2025,2,URY,1
770576353,BADARO,2026,2,URY,2
701000834,"""ANDRES JORGE""",2024,1,ARG,1
701000834,"""ANDRES JORGE""",2026,1,ARG,1
577148000,SERENA 11,2024,1,VUT,0
996754290,ALALUNGA 8,2024,1,UNKNOWN,0
412649351,XINGSHUN6,2025,7,CHN,0
740356000,SIL,2025,2,FLK,0
9129191,THUNNUS,2025,2,UNKNOWN,0
710033333,BRISA DO MAR II,2025,1,BRA,0
412649354,XINGSHUN8,2025,2,CHN,0
412330930,LU PENG YUAN YU 097,2025,1,CHN,0
710116652,VO MAEL,2025,1,BRA,0
710111561,ANA AMARAL I,2025,1,BRA,0
710021980,ALTO MAR IV,2025,5,BRA,0
710457410,VO DAVID,2025,1,BRA,0
701000698,LA SANTA MARIA I,2025,5,ARG,4
701000698,LA SANTA MARIA I,2026,1,ARG,1
710124688,EDSON MATHEUS I,2025,13,BRA,0
412321058,LU PENG YUAN YU 078,2025,1,CHN,0
412549112,ZHE PU YUAN 77,2025,1,CHN,0
701006174,BAFFETTA,2025,1,ARG,1
263587000,NVO.VIRGEM DA BARCA,2025,4,PRT,0
263587000,NVO.VIRGEM DA BARCA,2026,1,PRT,0
416251600,SHUENN MAN NO100,2025,1,TWN,0
416251600,SHUENN MAN NO100,2026,1,TWN,0
659096000,HELENA NDUME,2025,2,NAM,0
735058309,ALTAR 11,2025,5,ECU,0
701000852,ARBUMASA XXVI,2025,2,ARG,2
416005723,HSIANG YUN WANG,2025,2,TWN,0
416005723,HSIANG YUN WANG,2026,5,TWN,0
412549568,MING  XIANG 898,2025,3,CHN,0
412549568,MING  XIANG 898,2026,1,CHN,0
997106010,PAULO ANDRE BOIA 7,2025,14,UNKNOWN,0
997106010,PAULO ANDRE BOIA 7,2026,2,UNKNOWN,0
412440769,FU YAUN YU 7641,2025,1,CHN,0
710438984,BARRETO ROSA,2025,2,BRA,0
710092446,PROMESSA JC,2025,1,BRA,0
701001255,JOSE LUCIANO,2025,2,ARG,2
701001255,JOSE LUCIANO,2026,1,ARG,1
